zcta,aland_sqm
63453,156998226
63454,98226423
63456,477700816
63457,89292054
63458,78009649
63459,358951556
63460,221394423
63461,410154344
63462,316339402
63463,122051998
63464,3316530
63465,115486056
63467,507202
63468,363872300
63469,345483279
63471,126251406
63472,5981797
63473,177191995
63474,173363357
63501,532138521
63530,258105295
63531,215194642
63532,132516868
63533,171145219
63534,191426650
63535,67872021
63536,196230513
63537,338088853
63538,147715592
63539,111519576
63540,22529125
63541,99264467
63543,100432928
63544,316955678
63545,296463275
63546,295006227
63547,176001884
63548,198475260
63549,374325877
63551,89293356
63552,334393114
63555,513270576
63556,625564518
63557,269300635
63558,292432521
63559,286164352
63560,110056167
63561,221530401
63563,192410041
63565,707703211
63566,77881590
63567,28707572
63601,146453755
63620,506930962
63621,169954414
63622,116027701
63623,260887343
63624,160255707
63625,208155285
63626,40945944
63627,188426945
63628,302190905
63629,670443525
63630,172590994
63631,107613114
63633,253489822
63636,96709215
63637,43151702
63638,859689240
63640,539499683
63645,986117890
63648,76296160
63650,285883022
63653,3745764
63654,193674829
63655,380354045
63656,166433535
63660,96687567
63662,169637586
63663,1798495
63664,761694122
63665,179142412
63666,7361262
63670,670469972
63673,283147501
63674,8758850
63675,33818180
63701,334825759
63703,33393729
63730,312014110
63732,98414245
63735,156072291
63736,174831988
63738,743300
63739,37314603
63740,230953455
63742,798403
63743,16102653
63744,315109
63745,13360630
63746,3265025
63747,52311697
63748,189107615
63750,23279063
63751,232251919
63755,442517425
63758,1066152
63760,76126586
63763,64913737
63764,501108149
63766,130255377
63767,3430560
63769,135419327
63770,4957502
63771,254446517
63774,8559942
63775,903864396
63780,139728644
63781,166297301
63782,39893305
63783,12628243
63784,2201298
63785,124621405
63787,146617803
63801,543329842
63820,1248268
63821,95635637
63822,171243419
63823,103202920
63824,231876
63825,254526811
63826,8076603
63827,229174408
63828,2537453
63829,61989191
63830,177899533
63833,211840943
63834,644664835
63837,58754505
63839,4196029
63841,345345309
63845,528648886
63846,284961367
63847,4651606
63848,188274455
63849,48202919
63851,239928595
63852,132143971
63853,4030270
63855,203555367
63857,285634167
63860,17372209
63862,152883029
63863,153766968
63866,16524874
63867,232474514
63868,4115282
63869,232353720
63870,217008864
63873,518094182
63874,2943698
63876,150675885
63877,357234317
63878,1388071
63879,59424234
63880,406703
63882,1179128
63901,811185109
63902,27936
63932,135411343
63933,262545494
63934,30515120
63935,1226982620
63936,201155777
63937,488050950
63939,94832401
63940,142821586
63941,390724767
63942,219074946
63943,148141842
63944,467408190
63945,69769577
63951,68794647
63952,143782543
63953,145325823
63954,261777083
63955,19976743
63956,197164860
63957,496249399
63960,307381967
63961,227715536
63962,46710
63964,165688265
63965,545821044
63966,170989332
63967,294085766
64001,102075864
64011,81422498
64012,123519364
64014,31211279
64015,58838784
64016,84191975
64017,50065290
64018,60693953
64019,218291154
64020,276270594
64021,93615264
64022,26196397
64024,182657103
64029,73621187
64030,38125316
64034,52799790
64035,163180984
64036,48487665
64037,259220435
64040,443883282
64048,121266582
64050,34712713
64052,16867028
64053,8330571
64054,5220898
64055,31680801
64056,53853401
64057,39315599
64058,90786054
64060,147185485
64061,167224463
64062,229765341
64063,16222907
64064,45071302
64065,1857013
64066,4281439
64067,189761094
64068,223688163
64070,101934665
64071,94772144
64072,2306070
64074,58037319
64075,131152299
64076,313597237
64077,184757210
64078,144358922
64079,243213790
64080,318452968
64081,36956355
64082,50088078
64083,73770508
64084,127330588
64085,438638399
64086,96893687
64088,71974588
64089,165638993
64090,305566
64092,15011949
64093,484208558
64096,110008391
64097,88017264
64098,189936989
64101,1034828
64102,797712
64105,1950219
64106,3993359
64108,9403771
64109,5365648
64110,7829754
64111,7051117
64112,3819788
64113,6460896
64114,18125356
64116,28109733
64117,15593294
64118,33161748
64119,34892319
64120,21217901
64123,4266254
64124,4409740
64125,4283323
64126,6444270
64127,10839876
64128,7928281
64129,26844742
64130,18655532
64131,19261579
64132,26394330
64133,43133447
64134,30858707
64136,12260325
64137,18743127
64138,34700241
64139,10628799
64145,17067410
64146,12490844
64147,8399347
64149,21967953
64150,14427253
64151,34124770
64152,77063769
64153,94827166
64154,36046649
64155,28801686
64156,36638771
64157,28516019
64158,7845468
64161,41619512
64163,22261705
64164,26654552
64165,11043053
64166,12823085
64167,3523523
64192,640270
64401,97062609
64402,351472690
64420,1470351
64421,71425589
64422,84361413
64423,193137691
64424,457237906
64426,135009851
64427,158792281
64428,251081541
64429,406474684
64430,106572020
64431,126615506
64432,523006
64433,1941542
64434,91038198
64436,82986908
64437,402045589
64438,120822975
64439,137820410
64440,97568760
64441,132335073
64442,215633874
64443,126168986
64444,90529159
64445,109351652
64446,378346562
64448,98694581
64449,102783603
64451,119754222
64453,97396782
64454,170283313
64455,135353263
64456,437029934
64457,103216799
64458,157554006
64459,63878578
64461,199854553
64463,357134222
64465,247157899
64466,151127611
64467,114507406
64468,374564631
64469,315718733
64470,196631798
64471,108378785
64473,283488176
64474,154125339
64475,183239808
64476,77775740
64477,233774630
64479,177199239
64480,73134984
64481,325956027
64482,318882410
64483,95791061
64484,187789209
64485,267317042
64486,151627000
64487,349418399
64489,324000389
64490,239555474
64491,292142550
64492,78359768
64493,71030850
64494,155608215
64496,87017229
64497,107846559
64498,193703938
64499,26753181
64501,9351792
64503,39148099
64504,118928149
64505,116893572
64506,28498793
64507,146850261
64601,621200347
64620,47323679
64622,170101029
64623,181944050
64624,297757463
64625,176678227
64628,394757434
64630,261145962
64631,197862408
64632,250255378
64633,598321063
64635,151992348
64636,62307804
64637,213437240
64638,170653879
64639,103928176
64640,363323405
64641,196200942
64642,293356467
64643,283886928
64644,284909302
64645,114019399
64646,148684581
64647,131646955
64648,302870858
64649,94950786
64650,105967287
64651,112044130
64652,117323841
64653,239196675
64654,7193078
64655,186071587
64656,52261916
64657,168739345
64658,245015345
64659,191198269
64660,206183482
64661,267249430
64664,131790225
64667,231173710
64668,396527610
64670,329751923
64671,220405068
64672,181024658
64673,619796203
64674,152258091
64676,72921145
64679,226284347
64681,113528834
64682,91540795
64683,592306599
64686,4202091
64688,154446898
64689,89205616
64701,303869350
64720,338980462
64722,98950508
64723,116917336
64724,317863667
64725,152776258
64726,114689308
64728,198224473
64730,737684543
64733,189334595
64734,110898714
64735,681758541
64738,207999452
64739,132548796
64740,249095751
64741,84713397
64742,196172481
64743,769876
64744,652379585
64745,8133943
64746,80296655
64747,311126369
64748,276445244
64750,80847140
64752,174125459
64755,391005949
64756,162641093
64759,683064963
64761,185790786
64762,340943845
64763,209377597
64765,249598
64767,147530759
64769,101686786
64770,298362569
64771,105575551
64772,358744237
64776,627588174
64778,302521661
64779,494717820
64780,253137254
64781,2759611
64783,162717096
64784,286653336
64788,271966583
64790,206216221
64801,152050861
64804,236168101
64830,3683380
64831,304726858
64832,183622224
64833,506308
64834,82012124
64835,6222931
64836,471665196
64840,131789572
64841,1000990
64842,57787993
64843,147621489
64844,168926266
64847,10182366
64848,117622016
64849,1016654
64850,530605244
64854,174729265
64855,112257976
64856,260886968
64857,1559406
64858,1047179
64859,133692130
64861,147244870
64862,216861356
64863,80349863
64865,201074444
64866,146107254
64867,149159892
64870,88082524
64873,111205918
64874,5344596
65001,48087787
65010,157386641
65011,207297805
65013,318603644
65014,339002977
65016,130177409
65017,150949315
65018,423184536
65020,323233765
65023,139325087
65024,259797717
65025,122225946
65026,373430002
65032,148484338
65034,88839721
65035,207134300
65037,211004997
65039,152691928
65040,108457058
65041,608275026
65043,135707768
65046,193023097
65047,83849851
65048,51681100
65049,50319279
65050,59618466
65051,313301326
65052,133448951
65053,90932294
65054,65569495
65058,246796560
65059,95075614
65061,132045435
65062,10252002
65063,226364046
65064,46924096
65065,40519572
65066,516864244
65067,114313467
65068,115803253
65069,194332049
65072,48926880
65074,237980923
65075,118222250
65076,66988657
65077,75333621
65078,394106677
65079,78378286
65080,109032082
65081,170640402
65082,174434731
65083,39009264
65084,437206512
65085,145009600
65101,344006936
65109,212790312
65201,221557042
65202,385582699
65203,200290386
65215,22985
65230,177319947
65231,320847833
65232,63974663
65233,362060375
65236,192534824
65237,245661897
65239,141087448
65240,460628298
65243,255547622
65244,173428621
65246,83559485
65247,125768102
65248,437399532
65250,139666211
65251,558465886
65254,274373039
65255,140614343
65256,129632131
65257,216424306
65258,134624264
65259,269371719
65260,119955815
65261,224731587
65262,125510699
65263,351278601
65264,137811670
65265,586228565
65270,295623693
65274,132398941
65275,457032555
65276,251848398
65278,288296
65279,142342391
65280,50361967
65281,531454809
65282,31853286
65283,148049410
65284,173657531
65285,145528610
65286,116596598
65287,81384772
65301,623259781
65305,14810424
65320,345226
65321,87581212
65322,140223942
65323,146638210
65324,172487706
65325,392930381
65326,355403898
65327,993592
65329,83652479
65330,120471889
65332,230990883
65333,161392825
65334,176618821
65335,32936927
65336,301629380
65337,214054772
65338,305447956
65339,241543475
65340,668748065
65344,193593877
65345,69535942
65347,202467511
65348,191072028
65349,246384130
65350,179475543
65351,305379531
65354,67094321
65355,596844537
65360,400145960
65401,685131952
65436,53845744
65438,845772191
65439,102598661
65440,213856301
65441,454309857
65443,22182873
65444,212129741
65446,99769709
65449,125352021
65452,240415891
65453,356140819
65456,167077216
65457,49205805
65459,607209935
65461,47361972
65462,244755542
65463,178026381
65464,150900857
65466,483790651
65468,31403031
65470,275852842
65473,256582803
65479,221613835
65483,273734299
65484,64088124
65486,331132574
65501,48037228
65529,1539936
65534,106037279
65535,112064647
65536,1052404229
65541,43711883
65542,563001303
65543,159653954
65548,414346635
65550,466916641
65552,384606563
65555,210354596
65556,588161805
65557,13461031
65559,485791663
65560,1773052645
65564,29442174
65565,703414690
65566,13104170
65567,157800765
65570,74765691
65571,470822507
65580,142586422
65582,354076798
65583,165700474
65584,60827392
65586,4225621
65588,525801363
65589,28633649
65590,176423003
65591,129990678
65601,129870792
65603,59952210
65604,221321497
65605,412966790
65606,527819065
65608,1118462899
65609,91743649
65610,230170676
65611,76943736
65612,91798375
65613,488214548
65614,215897673
65616,192117989
65617,75859457
65618,71830688
65619,49426782
65620,27221661
65622,415866130
65623,45401
65624,144449896
65625,410482799
65626,268541721
65627,140045973
65629,176753249
65630,25327403
65631,110928783
65632,268959201
65633,219785425
65634,205979709
65635,98527271
65637,235831321
65638,139046793
65640,105390895
65641,123281747
65644,209191768
65646,272364848
65647,144594271
65648,202787441
65649,159749761
65650,185613688
65652,187171117
